strctid,blockid,parcelid,huestimate,x,y,landuse,guid,d_sf,insignific,moderate,heavy,complete
"41007021118001001S",410079509001000,21118,2,-123.91305542,46.0122871399,130,"9bc68b3a-8835-4688-9451-ccf339a30bec",0,.1638987,.4953189,.3047902,.0359921
"41007021119001001S",410079509001009,21119,1,-123.91595459,46.0121803284,130,"70ce6dff-a505-4815-84de-2422f293d053",1,.1624168,.4945928,.3065203,.0364701
"41007021120001001S",410079509001002,21120,1,-123.915397644,46.01222229,134,"6d44aaeb-e092-453e-b6a1-6fbb048d8fb0",1,.1627203,.494743,.3061651,.0363716
"41007021121001001S",410079509001002,21121,1,-123.915008545,46.0122261047,130,"4a9946c4-ecab-409f-b981-15c6efd67f60",1,.1629071,.4948351,.3059467,.0363111
"41007021123001001S",410079509001001,21123,1,-123.914451599,46.0122261047,120,"130fd135-a8eb-40b6-8959-79eb2d39fcc3",1,.1631693,.4949638,.3056405,.0362264
"41007021125001001S",410079509001001,21125,1,-123.9140625,46.0122299194,130,"62b1936e-9e86-497f-8f36-e883e4e00842",1,.163357,.4950556,.3054215,.0361659
"41007021127001001S",410079507001014,21127,1,-123.900306702,46.012298584,131,"1d638d77-56a8-4bb6-a9ff-7f9548cdadb1",1,.1701604,.498188,.2975942,.0340574
"41007021129001001S",410079509001009,21129,1,-123.916641235,46.0119285583,153,"0b51a378-ccc6-45ac-85b4-87d0f7194f05",1,.161824,.4942971,.3072152,.0366636
"41007021130001001S",410079509001012,21130,2,-123.915496826,46.0119056702,134,"07edf57c-ed5f-4435-b5c1-1634abcf2ff8",0,.162339,.4945542,.3066114,.0364954
"41007021131001001S",410079509001012,21131,1,-123.915298462,46.0119094849,130,"c404323a-2017-417b-b99f-ba63cae3adce",1,.1624324,.4946005,.3065021,.0364651
"41007021132001001S",410079509001012,21132,1,-123.915000916,46.0119857788,132,"78ec2fd3-1f65-4b80-851d-f4e27456c4cb",1,.1626525,.4947095,.3062444,.0363936
"41007021133001001S",410079509001013,21133,1,-123.914451599,46.0119819641,199,"74e727cf-ceec-43ff-88ec-f52015b248ac",1,.0070471,.2135894,.494286,.2850775
"41007021134001001S",410079509001013,21134,1,-123.9140625,46.0119819641,130,"c8adbf34-5fd9-4f3a-af4c-dc0022a41a77",1,.032955,.4601121,.4303561,.0765768
"41007021136001001S",410079509001014,21136,2,-123.913505554,46.0119857788,140,"8b20ec13-6957-476e-8eae-b2bc127b9a01",0,.1633586,.4950564,.3054196,.0361654
"41007021138001001S",410079509001014,21138,1,-123.913116455,46.0119781494,130,"84d73996-e085-4305-b1b1-6a4f96104abb",1,.1635363,.4951431,.3052123,.0361083
"41007021140001001S",410079509001000,21140,2,-123.912567139,46.0119552612,130,"30d35473-0e00-442e-8e2c-5f39c97514be",0,.1637756,.4952593,.3049335,.0360315
"41007021141001001S",410079509001000,21141,2,-123.912063599,46.0119552612,130,"18d967e5-ca4f-4127-b746-1c73d2b4912f",0,.1640157,.4953755,.3046541,.0359547
"41007021142001001S",410079507001005,21142,1,-123.899627686,46.0122451782,141,"8f37d8c7-99ad-4768-a3a3-0f4432b3787e",1,.0354756,.4708539,.4217624,.0719081
"41007021143001001S",410079507001005,21143,1,-123.899276733,46.0122566223,147,"ebb5b4ab-d04b-4ea6-b285-8eb11c0b9a87",1,.0078129,.2240477,.4955949,.2725445
"41007021144002001S",410079509001009,21144,1,-123.916343689,46.0116271973,200,"c422a882-e246-498f-ac71-2d15577f3d08",1,.0324693,.4579472,.4320464,.077537
"41007021144002002S",410079509001009,21144,1,-123.916282654,46.0117721558,200,"d82d0499-0979-4f8a-a148-8300bb41f62d",1,.0325296,.4582177,.431836,.0774167
"41007021145001001S",410079507001005,21145,1,-123.898918152,46.0122566223,131,"e519ec32-c5eb-422a-be3d-7ff4bb33f1e2",1,.0356046,.4713824,.4213306,.0716825
"41007021146001001S",410079509001009,21146,1,-123.91594696,46.0117759705,136,"38f76189-190a-480a-a69f-e255a3bf2d32",1,.0447206,.2632428,.4433715,.2486651
"41007021147001001S",410079507001005,21147,1,-123.898551941,46.0122528076,146,"0edcff97-8fa1-4558-b80e-610abe7b9f17",1,.0078506,.2245453,.4956419,.2719622
"41007021148001001S",410079509001012,21148,1,-123.915000916,46.0118484497,130,"fb6f755c-4a96-400d-91bd-6215276155be",1,.1625071,.4946376,.3064145,.0364408
"41007021149001001S",410079509001013,21149,1,-123.914451599,46.011844635,199,"58b9d375-9ff9-47e3-b3dc-ce5c3b08370c",1,.0070332,.2133926,.4942553,.2853189
"41007021150001001S",410079509001013,21150,1,-123.914054871,46.011844635,130,"3abd0c0b-d53c-46d7-bd0d-8dc4251eb0dc",1,.0329062,.4598958,.4305257,.0766724
"41007021151001001S",410079509001014,21151,1,-123.913505554,46.0118484497,130,"462e14c8-ca2a-44e6-9310-5a97b2da12ab",1,.1632133,.4949853,.3055891,.0362122
"41007021153001001S",410079507001014,21153,2,-123.906547546,46.0118293762,232,"f098526d-9df5-4551-8dd9-2c9e49cac3b2",0,.0461397,.2670697,.4428097,.2439809
"41007021154001001S",410079507001005,21154,1,-123.896095276,46.0122756958,150,"6b692e18-7395-47bc-b7dc-12fafcff9e6b",1,.0361191,.4734713,.4196154,.0707942
"41007021155001001S",410079509001014,21155,1,-123.913116455,46.0118103027,130,"e7762fe4-0516-49f8-b86a-b6e15ccac265",1,.163362,.4950581,.3054156,.0361643
"41007021157001001S",410079507001005,21157,2,-123.895530701,46.0122375488,151,"f362104a-6d52-4339-b3c9-20f6e8835da7",0,.0362075,.4738272,.4193219,.0706434
"41007021158001001S",410079509001009,21158,3,-123.916793823,46.0116577148,167,"215e18ea-30ba-4920-83c4-ee028141c696",0,.0069101,.2116411,.4939726,.2874762
"41007021159001001S",410079507001014,21159,1,-123.905075073,46.011264801,200,"80552e8f-6462-4e92-8baf-d05b0d3520a1",1,.1666791,.4966321,.3015724,.0351164
"41007021161001001S",410079507001005,21161,2,-123.895027161,46.0122146606,157,"564a3538-637e-4229-a1ed-aba33b451fc4",0,.0080337,.2269366,.495849,.2691807
"41007021162001001S",410079507001032,21162,37,-123.908935547,46.011100769,470,"32525316-9410-474d-8169-b695f89eef87",0,.0073731,.1659778,.5368912,.2897579
"41007021164001001S",410079509001012,21164,1,-123.915397644,46.0117034912,130,"f6aa5906-e655-4c4e-a645-d1c3a1abe612",1,.1621677,.4944689,.3068121,.0365513
"41007021165001001S",410079509001000,21165,2,-123.912261963,46.01171875,132,"ca91a2d5-c458-4e3b-8cbb-c108dc7a64d9",0,.1636666,.4952064,.3050605,.0360665
"41007021166001001S",410079509001012,21166,1,-123.915000916,46.0117073059,130,"a1250395-c0f3-4aab-a882-fcf5689ef586",1,.1623594,.4945643,.3065875,.0364888
"41007021167001001S",410079507001005,21167,1,-123.897911072,46.0121383667,151,"5eaf833b-e7aa-4b00-ac7d-d8d9f8c63a8d",1,.0357397,.4719339,.420879,.0714474
"41007021168001001S",410079509001013,21168,1,-123.914451599,46.0116958618,120,"b7bed30a-5fb1-4ad0-ae53-44bfe8f7e955",1,.1626042,.4946856,.306301,.0364093
"41007021169001001S",410079509001013,21169,1,-123.914054871,46.0116729736,130,"a6fd764a-603c-4fa0-957f-f7738fe801dd",1,.1627693,.4947672,.3061078,.0363557
"41007021170001001S",410079507001005,21170,1,-123.897514343,46.012096405,146,"b44cc3c9-d1f0-40a6-9eab-1ab44d66f40b",1,.0078878,.2250338,.4956867,.2713917
"41007021171001001S",410079509001014,21171,1,-123.913505554,46.0116767883,130,"f464aa10-8f3a-4e4e-b6d7-e6debdf8ed9c",1,.1630328,.4948969,.3057999,.0362705
"41007021172001001S",410079507001005,21172,1,-123.897186279,46.0120277405,140,"8f6e055b-2df8-461b-80a0-ba0c1f65add5",1,.0358306,.4723039,.4205756,.0712899
"41007021173001001S",410079507001005,21173,2,-123.896781921,46.0119171143,140,"302ab02e-b7bf-428e-ac68-332c12ef452a",1,.0358612,.4724281,.4204737,.0712371
"41007021175001001S",410079509001014,21175,1,-123.913108826,46.0116500854,130,"202f3d0a-4cd9-4f28-abeb-f4bb30f0a159",1,.0329877,.4602568,.4302427,.0765128
"41007021177001001S",410079507001005,21177,1,-123.895858765,46.0120353699,154,"b81cbe0f-2df5-4f37-a735-00b80f17cb8e",1,.0360722,.4732821,.4197713,.0708744
"41007021178001001S",410079509001012,21178,1,-123.915390015,46.0115509033,130,"479eda14-682f-40f5-8519-46de9eaf6e40",1,.1620073,.4943888,.3070002,.0366036
"41007021179001001S",410079509001012,21179,1,-123.915000916,46.0115776062,130,"7e96311c-9499-4244-a50e-11a0dd40c7be",1,.162219,.4944944,.306752,.0365346
"41007021180001001S",410079509001009,21180,1,-123.91594696,46.0115890503,200,"aba6f090-ff52-4077-a33b-6fdcdaeb0f39",1,.0325165,.4581589,.4318818,.0774428
"41007021181001001S",410079509001009,21181,2,-123.916770935,46.0114517212,156,"6f7f2a6d-fb8b-4893-8c90-d321656761c7",0,.0068902,.2113565,.493925,.2878282
"41007021182001001S",410079507001005,21182,1,-123.894874573,46.0119590759,141,"3b17601a-f5df-4e3e-bf35-3be84e8b7a52",1,.0362248,.4738966,.4192646,.070614
"41007021183001001S",410079509001013,21183,1,-123.914451599,46.0114784241,130,"8a6b52c1-b047-49d1-be2b-91cac384c4cc",1,.1623738,.4945714,.3065706,.0364841
"41007021185022001S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"c91da672-d837-4794-a6fc-63a7f6c2e3ae",0,.1641848,.495457,.3044575,.0359007
"41007021185022002S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a",0,.1641848,.495457,.3044575,.0359007
"41007021185022003S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"a8ff7f86-8c45-4643-a745-dc1892fe01ca",0,.1641848,.495457,.3044575,.0359007
"41007021185022004S",410079507001032,21185,2,-123.91015625,46.0112533569,193,"2f64c256-5760-4ff6-8be4-8f5b72ca84e3",0,.1641848,.495457,.3044575,.0359007
"41007021185022005S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"09c131b1-089b-4f1a-a14b-b705be8f5520",0,.1641848,.495457,.3044575,.0359007
"41007021185022006S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"ed2894f9-e44b-4ff0-acfb-b05b1367702c",0,.1641848,.495457,.3044575,.0359007
"41007021185022007S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"b0857d4b-16cb-4e87-a40e-b7981e3b6734",0,.1641848,.495457,.3044575,.0359007
"41007021185022008S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"d25c7bba-5ce1-4837-b28e-f0b0d5c1cbbc",0,.1641848,.495457,.3044575,.0359007
"41007021185022009S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"5d657458-e769-4e85-aa9c-cd2124621344",0,.1641848,.495457,.3044575,.0359007
"41007021185022010S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"3ae2a39b-f04a-4654-8d64-672205c5007d",0,.1641848,.495457,.3044575,.0359007
"41007021185022011S",410079507001032,21185,2,-123.91015625,46.0112533569,193,"2c17ed89-bbc9-41d8-9fc3-0ee4e349571b",0,.1641848,.495457,.3044575,.0359007
"41007021185022012S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"f7802ba4-a6cd-420e-9662-1173423fe2e0",0,.1641848,.495457,.3044575,.0359007
"41007021185022013S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"88cb1cff-bdbe-4273-9162-c9ed544aab1e",0,.1641848,.495457,.3044575,.0359007
"41007021185022014S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"b2873126-ea18-4a3b-99d8-ad908f80ef8d",0,.1641848,.495457,.3044575,.0359007
"41007021185022015S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"196172a1-053f-45ec-8a1f-13745c16b289",0,.1641848,.495457,.3044575,.0359007
"41007021185022016S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"a5b7157e-4ad1-4606-90e8-a26cedd174fd",0,.0333225,.4617289,.4290847,.0758639
"41007021185022017S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"ac50f6bc-188a-4d54-8347-a72cd06c37f7",0,.1641848,.495457,.3044575,.0359007
"41007021185022018S",410079507001032,21185,2,-123.91015625,46.0112533569,190,"3c95d6d2-7dcc-4618-95f4-b4e0559366d7",0,.1641848,.495457,.3044575,.0359007
"41007021185022019S",410079507001032,21185,2,-123.91015625,46.0112533569,193,"fb5bbb64-4b04-4716-bdb2-8e9d20df05a4",0,.1641848,.495457,.3044575,.0359007
"41007021185022020S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"e9edf67a-2795-4954-b5da-1f21017ac747",0,.1641848,.495457,.3044575,.0359007
"41007021185022021S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"837b8691-a385-4519-a7bc-6eed26afc2a7",0,.1641848,.495457,.3044575,.0359007
"41007021185022022S",410079507001032,21185,2,-123.91015625,46.0112533569,191,"f715b7f7-a23a-40fb-8a71-d21992c08583",0,.1641848,.495457,.3044575,.0359007
"41007021186001001S",410079509001013,21186,1,-123.914054871,46.011505127,136,"f5fce28a-3617-458e-94f5-d4660106e1e7",1,.0449076,.2637525,.4433016,.2480383
"41007021187001001S",410079509001009,21187,1,-123.91594696,46.0113830566,142,"c477fed6-3f11-4d14-ad25-de5540a246ed",1,.1615708,.49417,.3075126,.0367466
"41007021188001001S",410079509001014,21188,1,-123.913505554,46.011505127,130,"56ec0e89-1613-4afe-8759-d8aefdca915e",1,.1628524,.4948081,.3060107,.0363288
"41007021189001001S",410079509001014,21189,1,-123.913108826,46.0115089417,141,"b2d2270f-4eeb-470e-bafc-88feb1bfbf79",1,.163041,.4949009,.3057902,.0362678
"41007021191001001S",410079509001012,21191,2,-123.915000916,46.0113868713,132,"7b01c22e-8e74-4e44-bf0c-2a16989b2216",1,.1620176,.494394,.3069881,.0366003
"41007021193001001S",410079511001025,21193,18,-123.900169373,46.0115203857,422,"973bbe85-5ce6-4826-9afa-d8d4fe74f76a",0,.0076873,.2223797,.4954273,.2745057
"41007021195001001S",410079509001012,21195,1,-123.915390015,46.0113639832,130,"908dd8ab-d53b-4119-a3aa-3225285d465f",1,.1618107,.4942904,.3072309,.036668
"41007021198001001S",410079509001013,21198,1,-123.914054871,46.0113677979,130,"193d7acd-f0d9-4dc9-8be9-a520ba3b017d",1,.1624438,.4946062,.3064886,.0364613
"41007021199001001S",410079509001009,21199,1,-123.916748047,46.0111923218,200,"51f9d9d1-c5e4-4340-aaaa-c1ec217d4f52",1,.0322512,.4569646,.4328091,.0779751
"41007021200001001S",410079509001014,21200,1,-123.913505554,46.0113716125,130,"2d711b7d-6e09-4cb7-9b37-b05b928014a5",1,.1627074,.4947366,.3061802,.0363758
"41007021201001001S",410079509001014,21201,1,-123.913108826,46.0113716125,200,"d10a138c-cd66-407f-a6f4-80858fbeab0d",1,.162896,.4948296,.3059596,.0363147
"41007021204001001S",410079509001013,21204,1,-123.91444397,46.0112571716,130,"1b46fb8a-378b-48d1-8c47-b1f5ea317184",1,.1621411,.4944557,.3068433,.03656
"41007021205001001S",410079511001027,21205,34,-123.898406982,46.0105552673,200,"8931a77a-06a0-4a87-8977-8893edc1dc36",0,.0350691,.4691753,.4231282,.0726273
"41007021206001001S",410079507001014,21206,2,-123.906555176,46.0114135742,232,"00a27a64-e1ec-4489-93aa-8560945aadad",0,.0460019,.2667022,.4428674,.2444286
"41007021207001001S",410079509001009,21207,1,-123.915939331,46.0111236572,140,"393d60c8-a33f-4a33-9721-0cc6007132aa",1,.1612971,.4940318,.3078344,.0368367
"41007021208001001S",410079509001012,21208,1,-123.915390015,46.0111923218,130,"eac9f56e-250e-4d7b-9543-07bdceb638bd",1,.1616295,.4941995,.3074437,.0367274
"41007021209001001S",410079509001013,21209,1,-123.914054871,46.0112304688,130,"81fd6619-6e82-4d5f-9ad6-6fe7876ab10b",1,.1622989,.4945342,.3066584,.0365085
"41007021211001001S",410079509001012,21211,1,-123.914993286,46.0111961365,130,"400db620-43c4-4fcf-b455-5404cbcdd90b",1,.1618164,.4942933,.3072242,.0366661
"41007021212001001S",410079509001014,21212,1,-123.913497925,46.0112342834,130,"f111719f-3292-4562-b6a4-c639e3c1e411",1,.1625624,.494665,.3063498,.0364228
"41007021213001001S",410079507001005,21213,2,-123.896087646,46.0115203857,141,"102ff883-5ff8-4356-9abf-772e6f8e9ca4",1,.0358398,.4723412,.420545,.071274
"41007021214001001S",410079509001014,21214,1,-123.913108826,46.0112342834,130,"a3e3fe43-7954-45c2-999d-b9ad18314325",1,.1627511,.4947582,.3061291,.0363616
"41007021215008001S",410079509001000,21215,1,-123.912239075,46.0109291077,190,"ae0d8de6-7ec4-4fe0-b06d-c623eac73753",1,.1628432,.4948036,.3060214,.0363318
"41007021215008002S",410079509001000,21215,1,-123.912239075,46.0109291077,193,"9d304a7c-e3f2-491d-ab32-0a8ec91a8e30",1,.1628432,.4948036,.3060214,.0363318
"41007021215008003S",410079509001000,21215,1,-123.912239075,46.0109291077,193,"3a7c0aec-8789-4a80-9632-41c447f1343b",1,.0328703,.459737,.43065,.0767427
"41007021215008004S",410079509001000,21215,1,-123.912239075,46.0109291077,193,"22b7c1b8-4b85-462c-8f5a-60653cf7852c",1,.0328703,.459737,.43065,.0767427
"41007021215008005S",410079509001000,21215,1,-123.912239075,46.0109291077,193,"b93b4dec-f58f-4c4b-ac6f-69f2a5c2cb35",1,.1628432,.4948036,.3060214,.0363318
"41007021215008006S",410079509001000,21215,1,-123.912239075,46.0109291077,193,"8f2aa279-a3fe-4569-acc3-d942e42eb353",1,.1628432,.4948036,.3060214,.0363318
"41007021215008007S",410079509001000,21215,1,-123.912239075,46.0109291077,191,"f636d208-d2f5-460e-9912-04e7660b939d",1,.1628432,.4948036,.3060214,.0363318
"41007021215008008S",410079509001000,21215,1,-123.912239075,46.0109291077,191,"620e9442-8f5c-4acb-931f-6c73cf2850e4",1,.1628432,.4948036,.3060214,.0363318
"41007021216001001S",410079507001005,21216,1,-123.895385742,46.0115242004,147,"24264e25-8d82-470d-953d-eaa25b1d8d70",1,.0079383,.2256949,.4957453,.2706215
"41007021217001001S",410079507001005,21217,2,-123.895729065,46.011516571,141,"77f8be0c-6ca5-4600-9d14-35195a2bcd5e",0,.0359025,.4725957,.420336,.0711658
"41007021218001001S",410079509001009,21218,1,-123.916999817,46.0107498169,123,"fd7090ff-1839-45c6-8749-353dbf10c273",1,.1604076,.4935786,.3088826,.0371312
"41007021219001001S",410079509001013,21219,1,-123.91444397,46.0110931396,130,"46259e63-8664-45b4-889b-9d3f6f9bd5dc",1,.1619665,.4943685,.3070481,.036617
"41007021220001001S",410079509001012,21220,1,-123.915390015,46.0110549927,130,"35a84755-2cc0-46e4-9297-e8b26a746ad6",1,.1614846,.4941265,.3076139,.0367749
"41007021221001001S",410079509001013,21221,1,-123.914047241,46.0110931396,130,"6b7ab6d0-0921-4a1e-9152-14374794aae9",1,.162154,.4944621,.3068281,.0365557
"41007021222001001S",410079509001012,21222,1,-123.914993286,46.0110588074,120,"05b33ba1-787a-4bba-89f1-17664c648d01",1,.1616715,.4942206,.3073943,.0367136
"41007021223001001S",410079509001014,21223,1,-123.913497925,46.0110969543,130,"60cadc79-e8f9-4132-90e9-b7e9b822f4d9",1,.1624176,.4945932,.3065193,.0364699
"41007021225001001S",410079509001014,21225,1,-123.913108826,46.0110969543,130,"a31272ef-fba5-45f6-a18b-7c9960e1a4de",1,.1626063,.4946867,.3062985,.0364086
"41007021226001001S",410079507001014,21226,1,-123.906562805,46.0110740662,134,"60e98a6f-b031-4dd8-baca-e93e9c31caf2",1,.1657416,.4961964,.3026533,.0354087
"41007021227001001S",410079507001014,21227,1,-123.905754089,46.0110740662,130,"06d0acdb-cf6d-420e-bb76-e77a35e44900",1,.1661423,.4963835,.3021908,.0352834
"41007021228001001S",410079509001012,21228,1,-123.915390015,46.0108680725,130,"30c6bc94-2d92-4352-87cc-dd6f8bad12da",1,.1612841,.4940253,.3078496,.0368409
"41007021229001001S",410079509001013,21229,1,-123.914047241,46.0109558105,130,"0c5c332d-ace2-4c5e-8885-7b23cf98e25a",1,.1620093,.4943899,.3069979,.036603
"41007021230001001S",410079509001013,21230,1,-123.91444397,46.010925293,130,"0e41b9eb-a994-4a91-928d-39fb3e8c0d53",1,.1617927,.4942814,.307252,.0366739
"41007021231001001S",410079509001012,21231,2,-123.914993286,46.0109291077,146,"fc800c49-1f63-43ca-a110-8dd1e989bae0",0,.0069164,.2117316,.4939877,.2873643
"41007021232001001S",410079509001014,21232,1,-123.913497925,46.0109596252,130,"8c86c439-9623-467a-85c3-a632351ca315",1,.1622729,.4945213,.3066889,.036517
"41007021234001001S",410079509001014,21234,1,-123.913108826,46.0109596252,130,"11fd5c67-51f9-494a-9bb1-a79359bba878",1,.1624616,.494615,.3064679,.0364556
"41007021237001001S",410079509001009,21237,1,-123.915939331,46.0108032227,120,"6713c3a9-dff8-4533-a9be-c01335f619cd",1,.1609595,.4938606,.3082318,.0369481
"41007021238001001S",410079509001012,21238,1,-123.914993286,46.0108070374,134,"fbd7d570-7531-4d61-a3dc-63ea21d27f35",1,.161407,.4940874,.3077051,.0368005
"41007021239001001S",410079511001025,21239,1,-123.900634766,46.0112495422,900,"fde1fc15-5743-48a6-bbb2-0b92b98965d5",1,.0023579,.083181,.4496551,.464806
"41007021240001001S",410079509001013,21240,2,-123.914047241,46.0106811523,497,"041e0e35-5793-4d69-be7f-5c0b00ac5fe8",0,.0009461,.0505194,.3869602,.5615742
"41007021241001001S",410079509001014,21241,1,-123.913497925,46.0108222961,130,"169c826e-9b3a-4133-b93f-4117bb46bc4f",1,.1621282,.4944492,.3068584,.0365642
"41007021242001001S",410079509001014,21242,1,-123.913101196,46.0108222961,130,"0db4d162-e613-4451-916a-ed864ec6a32b",1,.1623169,.4945432,.3066373,.0365026
"41007021243001001S",410079509001013,21243,1,-123.91444397,46.010761261,130,"27ec258b-1c7f-4528-ae32-41aca54f0e75",1,.161619,.4941942,.307456,.0367308
"41007021244001001S",410079511001025,21244,1,-123.900688171,46.0112419128,900,"37d6d60e-73e3-4f64-b22e-4e1a40c5fc24",1,.0023568,.0831579,.4496175,.4648678
